WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES,Test Column
3909,39,09,SEPTEMBER,9,"4,5",3909
3909,39,09,NOVEMBER,11,"8,12",3909
3910,39,10,APRIL,4,"19,22",3910
3910,39,10,JULY,7,"2,3",3910
3910,39,10,SEPTEMBER,9,"6,9",3910
3910,39,10,NOVEMBER,11,"13,14",3910
3911,39,11,MAY,5,"3,6",3911
3911,39,11,JULY,7,"5,8",3911
3911,39,11,SEPTEMBER,9,"10,11",3911
3911,39,11,NOVEMBER,11,"15,18",3911
3912,39,12,MAY,5,"7,8",3912
3912,39,12,JULY,7,"9,10",3912
3912,39,12,SEPTEMBER,9,"12,13",3912
3912,39,12,NOVEMBER,11,"19,20",3912
3913,39,13,APRIL,4,"25,26",3913
3913,39,13,JULY,7,"11,12",3913
3913,39,13,SEPTEMBER,9,"16,17",3913
3913,39,13,NOVEMBER,11,"21,22",3913
3914,39,14,MAY,5,"9,10",3914
3914,39,14,JULY,7,"15,16",3914
3914,39,14,SEPTEMBER,9,"18,19",3914
3915,39,15,APRIL,4,"23,24",3915
3915,39,15,JULY,7,"17,18",3915
3915,39,15,SEPTEMBER,9,"20,23",3915
3916,39,16,MAY,5,"13,14",3916
3916,39,16,JULY,7,"19,22",3916
3916,39,16,SEPTEMBER,9,"24,25",3916
3917,39,17,MAY,5,"15,16",3917
3917,39,17,JULY,7,"23,24",3917
3917,39,17,SEPTEMBER,9,"26,27",3917
3918,39,18,MAY,5,"17,20",3918
3918,39,18,JULY,7,"25,26",3918
3918,39,18,SEPTEMBER,9,30,3918
3918,39,18,OCTOBER,10,1,3918
3919,39,19,MAY,5,"21,22",3919
3919,39,19,JULY,7,"29,30",3919
3919,39,19,OCTOBER,10,"2,3",3919
3920,39,20,MAY,5,"23,24",3920
3920,39,20,JULY,7,31,3920
3920,39,20,AUGUST,8,1,3920
3920,39,20,OCTOBER,10,"4,7",3920
3921,39,21,MAY,5,"28,29",3921
3921,39,21,AUGUST,8,"2,3",3921
3921,39,21,OCTOBER,10,"8,9",3921
3922,39,22,MAY,5,"30,31",3922
3922,39,22,AUGUST,8,"6,7",3922
3922,39,22,OCTOBER,10,"10,11",3922
3923,39,23,JUNE,6,"3,4",3923
3923,39,23,AUGUST,8,"8,9",3923
3923,39,23,OCTOBER,10,"15,16",3923
4001,40,01,MAY,5,"13,14",4001
4001,40,01,JULY,7,"9,10",4001
4001,40,01,AUGUST,8,30,4001
4001,40,01,SEPTEMBER,9,3,4001
4001,40,01,OCTOBER,10,"25,28",4001
4002,40,02,MAY,5,"15,16",4002
4002,40,02,JULY,7,"11,12",4002
4002,40,02,SEPTEMBER,9,"4,5",4002
4002,40,02,OCTOBER,10,"29,30",4002
4003,40,03,MAY,5,"17,20",4003
4003,40,03,JULY,7,"15,16",4003
4003,40,03,SEPTEMBER,9,"6,9",4003
4003,40,03,OCTOBER,10,31,4003
4003,40,03,NOVEMBER,11,1,4003
4004,40,04,MAY,5,"21,22",4004
4004,40,04,JULY,7,"17,18",4004
4004,40,04,SEPTEMBER,9,"10,11",4004
4004,40,04,NOVEMBER,11,"4,5",4004
4005,40,05,APRIL,4,"1,2",4005
4005,40,05,MAY,5,"23,24",4005
4005,40,05,JULY,7,"19,22",4005
4005,40,05,SEPTEMBER,9,"12,13",4005
4005,40,05,NOVEMBER,11,"6,7",4005
4006,40,06,APRIL,4,"3,4",4006
4006,40,06,MAY,5,"28,29",4006
4006,40,06,JULY,7,"23,24",4006
4006,40,06,SEPTEMBER,9,"16,17",4006
4006,40,06,NOVEMBER,11,"8,12",4006
4007,40,07,APRIL,4,"5,8",4007
4007,40,07,MAY,5,"30,31",4007
4007,40,07,JULY,7,"25,26",4007
4007,40,07,SEPTEMBER,9,"18,19",4007
4007,40,07,NOVEMBER,11,"13,14",4007
4008,40,08,APRIL,4,"9,10",4008
4008,40,08,JUNE,6,"3,4",4008
4008,40,08,JULY,7,"29,30",4008
4008,40,08,SEPTEMBER,9,"20,23",4008
4008,40,08,NOVEMBER,11,"15,18",4008
4009,40,09,APRIL,4,"11,12",4009
4009,40,09,JUNE,6,"5,6",4009
4009,40,09,JULY,7,31,4009
4009,40,09,AUGUST,8,1,4009
4009,40,09,SEPTEMBER,9,"24,25",4009
4009,40,09,NOVEMBER,11,"19,20",4009
4010,40,10,APRIL,4,"15,16",4010
4010,40,10,JUNE,6,"7,10",4010
4010,40,10,AUGUST,8,"2,5",4010
4010,40,10,SEPTEMBER,9,"26,27",4010
4010,40,10,NOVEMBER,11,"21,22",4010
4011,40,11,APRIL,4,"17,18",4011
4011,40,11,JUNE,6,"11,12",4011
4011,40,11,AUGUST,8,"6,7",4011
4011,40,11,SEPTEMBER,9,30,4011
4011,40,11,OCTOBER,10,1,4011
4012,40,12,APRIL,4,"19,22",4012
4012,40,12,JUNE,6,"13,14",4012
4012,40,12,AUGUST,8,"8,9",4012
4012,40,12,OCTOBER,10,"2,3",4012
4013,40,13,APRIL,4,"23,24",4013
4013,40,13,JUNE,6,"17,18",4013
4013,40,13,AUGUST,8,"12,13",4013
4013,40,13,OCTOBER,10,"4,7",4013
4014,40,14,APRIL,4,"25,26",4014
4014,40,14,JUNE,6,"20,21",4014
4014,40,14,AUGUST,8,"14,15",4014
4014,40,14,OCTOBER,10,"8,9",4014
4015,40,15,APRIL,4,"29,30",4015
4015,40,15,JUNE,6,"24,25",4015
4015,40,15,AUGUST,8,"16,19",4015
4015,40,15,OCTOBER,10,"10,11",4015
4016,40,16,MAY,5,"1,2",4016
4016,40,16,JULY,7,"26,27",4016
4016,40,16,AUGUST,8,"20,21",4016
4016,40,16,OCTOBER,10,"15,16",4016
4017,40,17,MAY,5,"3,6",4017
4017,40,17,JUNE,6,28,4017
4017,40,17,JULY,7,1,4017
4017,40,17,AUGUST,8,"22,23",4017
4017,40,17,OCTOBER,10,"17,18",4017
4018,40,18,MAY,5,"7,8",4018
4018,40,18,JULY,7,"2,3",4018
4018,40,18,AUGUST,8,"26,27",4018
4018,40,18,SEPTEMBER,9,"21,22",4018
4019,40,19,MAY,5,"9,10",4019
4019,40,19,JULY,7,"5,8",4019
4019,40,19,AUGUST,8,"28,29",4019
4019,40,19,SEPTEMBER,9,"23,24",4019
4101,41,01,APRIL,4,"5,8",4101
4101,41,01,MAY,5,"21,22",4101
4101,41,01,JULY,7,"9,10",4101
4101,41,01,AUGUST,8,"22,23",4101
4101,41,01,OCTOBER,10,"8,9",4101
4102,41,02,APRIL,4,"5,8",4102
4102,41,02,MAY,5,"21,22",4102
4102,41,02,JULY,7,"9,10",4102
4102,41,02,AUGUST,8,"22,23",4102
4102,41,02,OCTOBER,10,"8,9",4102
4103,41,03,APRIL,4,"9,10",4103
4103,41,03,MAY,5,"23,24",4103
4103,41,03,JULY,7,"11,12",4103
4103,41,03,AUGUST,8,"26,27",4103
4103,41,03,OCTOBER,10,"10,11",4103
4104,41,04,APRIL,4,"9,10",4104
4104,41,04,MAY,5,"23,24",4104
4104,41,04,JULY,7,"11,12",4104
4104,41,04,AUGUST,8,"26,27",4104
4104,41,04,OCTOBER,10,"10,11",4104
4105,41,05,APRIL,4,"11,12",4105
4105,41,05,MAY,5,"28,29",4105
4105,41,05,JULY,7,"15,16",4105
4105,41,05,AUGUST,8,"28,29",4105
4105,41,05,OCTOBER,10,"15,16",4105
4106,41,06,APRIL,4,"11,12",4106
4106,41,06,MAY,5,"28,29",4106
4106,41,06,JULY,7,"15,16",4106
4106,41,06,AUGUST,8,"28,29",4106
4106,41,06,OCTOBER,10,"15,16",4106
4107,41,07,APRIL,4,"15,16",4107
4107,41,07,MAY,5,"30,31",4107
4107,41,07,JULY,7,"17,18",4107
4107,41,07,AUGUST,8,30,4107
4107,41,07,SEPTEMBER,9,3,4107
4107,41,07,OCTOBER,10,"17,18",4107
4108,41,08,APRIL,4,"15,16",4108
4108,41,08,MAY,5,"30,31",4108
4108,41,08,JULY,7,"17,18",4108
4108,41,08,AUGUST,8,30,4108
4108,41,08,SEPTEMBER,9,3,4108
4108,41,08,OCTOBER,10,"17,18",4108
4109,41,09,APRIL,4,"17,18",4109
4109,41,09,MAY,5,"3,4",4109
4109,41,09,JULY,7,"19,22",4109
4109,41,09,SEPTEMBER,9,"4,5",4109
4109,41,09,OCTOBER,10,"21,22",4109
4110,41,10,APRIL,4,"17,18",4110
4110,41,10,MAY,5,"3,4",4110
4110,41,10,JULY,7,"19,22",4110
4110,41,10,SEPTEMBER,9,"4,5",4110
4110,41,10,OCTOBER,10,"23,24",4110
4111,41,11,APRIL,4,"19,22",4111
4111,41,11,JUNE,6,"5,6",4111
4111,41,11,JULY,7,"23,24",4111
4111,41,11,SEPTEMBER,9,"6,9",4111
4111,41,11,OCTOBER,10,"25,28",4111
4112,41,12,APRIL,4,"19,22",4112
4112,41,12,JUNE,6,"5,6",4112
4112,41,12,JULY,7,"23,24",4112
4112,41,12,SEPTEMBER,9,"6,9",4112
4112,41,12,OCTOBER,10,"29,30",4112
4113,41,13,APRIL,4,"23,24",4113
4113,41,13,JUNE,6,"7,10",4113
4113,41,13,JULY,7,"25,26",4113
4113,41,13,SEPTEMBER,9,"10,11",4113
4113,41,13,OCTOBER,10,31,4113
4113,41,13,NOVEMBER,11,1,4113
4114,41,14,APRIL,4,"23,24",4114
4114,41,14,JUNE,6,"7,10",4114
4114,41,14,JULY,7,"25,26",4114
4114,41,14,SEPTEMBER,9,"10,11",4114
4115,41,15,APRIL,4,"25,26",4115
4115,41,15,JUNE,6,"11,12",4115
4115,41,15,JULY,7,"29,30",4115
4115,41,15,SEPTEMBER,9,"12,13",4115
4115,41,15,NOVEMBER,11,"4,5",4115
4116,41,16,APRIL,4,"25,26",4116
4116,41,16,JUNE,6,"11,12",4116
4116,41,16,JULY,7,"29,30",4116
4116,41,16,SEPTEMBER,9,"12,13",4116
4116,41,16,NOVEMBER,11,"6,7",4116
4117,41,17,APRIL,4,"29,30",4117
4117,41,17,JUNE,6,"13,14",4117
4117,41,17,JULY,7,31,4117
4117,41,17,AUGUST,8,1,4117
4117,41,17,SEPTEMBER,9,"16,17",4117
4117,41,17,NOVEMBER,11,"8,12",4117
4118,41,18,APRIL,4,"29,30",4118
4118,41,18,JUNE,6,"13,14",4118
4118,41,18,JULY,7,31,4118
4118,41,18,AUGUST,8,1,4118
4118,41,18,SEPTEMBER,9,"16,17",4118
4118,41,18,NOVEMBER,11,"13,14",4118
4119,41,19,MAY,5,"1,2",4119
4119,41,19,JUNE,6,"17,18",4119
4119,41,19,AUGUST,8,"2,5",4119
4119,41,19,SEPTEMBER,9,"18,19",4119
4119,41,19,NOVEMBER,11,"15,18",4119
4120,41,20,MAY,5,"1,2",4120
4120,41,20,JUNE,6,"17,18",4120
4120,41,20,AUGUST,8,"2,5",4120
4120,41,20,SEPTEMBER,9,"18,19",4120
4120,41,20,NOVEMBER,11,"19,20",4120
4121,41,21,MAY,5,"3,6",4121
4121,41,21,JUNE,6,"20,21",4121
4121,41,21,AUGUST,8,"6,7",4121
4121,41,21,SEPTEMBER,9,"20,23",4121
4121,41,21,NOVEMBER,11,"21,22",4121
4122,41,22,MAY,5,"3,6",4122
4122,41,22,JUNE,6,"20,21",4122
4122,41,22,AUGUST,8,"6,7",4122
4122,41,22,SEPTEMBER,9,"20,23",4122
4123,41,23,MAY,5,"7,8",4123
4123,41,23,JUNE,6,"24,25",4123
4123,41,23,AUGUST,8,"8,9",4123
4123,41,23,SEPTEMBER,9,"24,25",4123
4124,41,24,MAY,5,"7,8",4124
4124,41,24,JUNE,6,"24,25",4124
4124,41,24,AUGUST,8,"8,9",4124
4124,41,24,SEPTEMBER,9,"24,25",4124
4125,41,25,MAY,5,"9,10",4125
4125,41,25,JUNE,6,"26,27",4125
4125,41,25,AUGUST,8,"12,13",4125
4125,41,25,SEPTEMBER,9,"26,27",4125
4126,41,26,MAY,5,"9,10",4126
4126,41,26,JUNE,6,"26,27",4126
4126,41,26,AUGUST,8,"12,13",4126
4126,41,26,SEPTEMBER,9,"26,27",4126
4127,41,27,MAY,5,"13,14",4127
4127,41,27,JUNE,6,28,4127
4127,41,27,JULY,7,1,4127
4127,41,27,AUGUST,8,"14,15",4127
4127,41,27,SEPTEMBER,9,30,4127
4127,41,27,OCTOBER,10,1,4127
4128,41,28,MAY,5,"13,14",4128
4128,41,28,JUNE,6,28,4128
4128,41,28,JULY,7,1,4128
4128,41,28,AUGUST,8,"14,15",4128
4128,41,28,SEPTEMBER,9,30,4128
4128,41,28,OCTOBER,10,1,4128
4129,41,29,APRIL,4,"1,2",4129
4129,41,29,MAY,5,"15,16",4129
4129,41,29,JULY,7,"2,3",4129
4129,41,29,AUGUST,8,"16,19",4129
4129,41,29,OCTOBER,10,"2,3",4129
4130,41,30,APRIL,4,"1,2",4130
4130,41,30,MAY,5,"15,16",4130
4130,41,30,JULY,7,"2,3",4130
4130,41,30,AUGUST,8,"16,19",4130
4130,41,30,OCTOBER,10,"2,3",4130
4131,41,31,APRIL,4,"3,4",4131
4131,41,31,MAY,5,"17,20",4131
4131,41,31,JULY,7,"5,8",4131
4131,41,31,AUGUST,8,"20,21",4131
4131,41,31,OCTOBER,10,"4,7",4131
4132,41,32,APRIL,4,"3,4",4132
4132,41,32,MAY,5,"17,20",4132
4132,41,32,JULY,7,"5,8",4132
4132,41,32,AUGUST,8,"20,21",4132
4132,41,32,OCTOBER,10,"4,7",4132
4201,42,01,APRIL,4,"2,3,16,17,30",4201
4201,42,01,MAY,5,"1,14,15,30,31",4201
4201,42,01,JUNE,6,"13,14",4201
4201,42,01,JULY,7,"2,3,18,19",4201
4201,42,01,AUGUST,8,"1,2,15,16,29,30",4201
4201,42,01,SEPTEMBER,9,"17,18",4201
4201,42,01,OCTOBER,10,"1,2,17,18,31",4201
4201,42,01,NOVEMBER,11,"1,19,20",4201
4202,42,02,APRIL,4,"4,5,18,19",4202
4202,42,02,MAY,5,"2,3,16,17",4202
4202,42,02,JUNE,6,"4,5,18,21",4202
4202,42,02,JULY,7,"9,10,23,24",4202
4202,42,02,AUGUST,8,"6,7,20,21",4202
4202,42,02,SEPTEMBER,9,"5,6,19,20",4202
4202,42,02,OCTOBER,10,"3,4,22,23",4202
4202,42,02,NOVEMBER,11,"5,6,21,22",4202
4203,42,03,APRIL,4,"9,10,23,24",4203
4203,42,03,MAY,5,"7,8,21,22",4203
4203,42,03,JUNE,6,"6,7,25,26",4203
4203,42,03,JULY,7,"11,12,25,26",4203
4203,42,03,AUGUST,8,"8,9,22,23",4203
4203,42,03,SEPTEMBER,9,"10,11,24,25",4203
4203,42,03,OCTOBER,10,"8,9,24,25",4203
4203,42,03,NOVEMBER,11,"7,8",4203
4204,42,04,APRIL,4,"11,12,25,26",4204
4204,42,04,MAY,5,"9,10,23,24",4204
4204,42,04,JUNE,6,"11,12,27,28",4204
4204,42,04,JULY,7,"16,17,30,31",4204
4204,42,04,AUGUST,8,"13,14,27,28",4204
4204,42,04,SEPTEMBER,9,"12,13,26,27",4204
4204,42,04,OCTOBER,10,"10,11,29,30",4204
4204,42,04,NOVEMBER,11,"14,15",4204
4205,42,05,APRIL,4,"2,3,9,10,16,17,23,24,30",4205
4205,42,05,MAY,5,"1,7,8,14,15,21,22,28,29",4205
4205,42,05,JUNE,6,"4,5,11,12,18,25,26",4205
4205,42,05,JULY,7,"2,3,9,10,16,17,23,24,30,31",4205
4205,42,05,AUGUST,8,"6,7,13,14,20,21,27,28",4205
4205,42,05,SEPTEMBER,9,"3,4,10,11,17,18,24,25",4205
4205,42,05,OCTOBER,10,"1,2,8,9,15,16,22,23,29,30",4205
4301,43,01,APRIL,4,"17,18,19,22",4301
4301,43,01,MAY,5,"28,29,30,31",4301
4301,43,01,JULY,7,"9,10,11,12",4301
4301,43,01,AUGUST,8,"16,19,20,21",4301
4301,43,01,SEPTEMBER,9,"26,27,30",4301
4301,43,01,OCTOBER,10,1,4301
4301,43,01,NOVEMBER,11,"6,7,8,12",4301
4302,43,02,APRIL,4,"23,24,25,26",4302
4302,43,02,JUNE,6,"3,4,5,6",4302
4302,43,02,JULY,7,"15,16,17,18",4302
4302,43,02,AUGUST,8,"22,23,26,27",4302
4302,43,02,OCTOBER,10,"2,3,4,7",4302
4302,43,02,NOVEMBER,11,"13,14,15,16",4302
4303,43,03,APRIL,4,"29,30",4303
4303,43,03,MAY,5,"1,2",4303
4303,43,03,JUNE,6,"7,10,11,12",4303
4303,43,03,JULY,7,"19,22,23,24",4303
4303,43,03,AUGUST,8,"28,29,30",4303
4303,43,03,SEPTEMBER,9,3,4303
4303,43,03,OCTOBER,10,"8,9,10,11",4303
4303,43,03,NOVEMBER,11,"19,20,21,22",4303
4304,43,04,APRIL,4,"3,6,7,8",4304
4304,43,04,JUNE,6,"13,14,17,18",4304
4304,43,04,JULY,7,"25,26,29,30",4304
4304,43,04,SEPTEMBER,9,"4,5,6,9",4304
4304,43,04,OCTOBER,10,"15,16,17,18",4304
4305,43,05,APRIL,4,"1,2,3,4",4305
4305,43,05,MAY,5,"9,10,13,14",4305
4305,43,05,JUNE,6,"20,21,24,25",4305
4305,43,05,JULY,7,31,4305
4305,43,05,AUGUST,8,"1,2,5",4305
4305,43,05,SEPTEMBER,9,"10,11,12,13",4305
4305,43,05,OCTOBER,10,"21,22,23,24",4305
4306,43,06,APRIL,4,"5,8,9,10",4306
4306,43,06,MAY,5,"15,16,17,20",4306
4306,43,06,JUNE,6,"26,27,28,1",4306
4306,43,06,JULY,7,"6,7,8,9",4306
4306,43,06,SEPTEMBER,9,"16,17,18,19",4306
4306,43,06,OCTOBER,10,"25,28,29,30",4306
4307,43,07,APRIL,4,"11,12,15,16",4307
4307,43,07,MAY,5,"21,22,23,24",4307
4307,43,07,JULY,7,"2,3,5,8",4307
4307,43,07,AUGUST,8,"12,13,14,15",4307
4307,43,07,SEPTEMBER,9,"20,23,24,25",4307
4307,43,07,OCTOBER,10,31,4307
4307,43,07,NOVEMBER,11,"1,4,5",4307
4308,43,08,APRIL,4,"2,3,9,10,16,17,23,24,30",4308
4308,43,08,MAY,5,"1,7,8,14,15,21,22,28,29",4308
4308,43,08,JUNE,6,"4,5,11,12,18,19,25,26",4308
4308,43,08,JULY,7,"2,3,9,10,16,17,23,24,30,31",4308
4308,43,08,AUGUST,8,"6,7,13,14,20,21,27,28",4308
4308,43,08,SEPTEMBER,9,"3,4,10,11,17,18,24,25",4308
4308,43,08,OCTOBER,10,"1,2,8,9,15,16,22,23,29,30",4308
4401,44,01,APRIL,4,"25,26",4401
4401,44,01,MAY,5,"30,31",4401
4401,44,01,JULY,7,"8,11,30,31",4401
4401,44,01,AUGUST,8,"27,28",4401
4401,44,01,SEPTEMBER,9,"27,30",4401
4401,44,01,OCTOBER,10,"30,31",4401
4402,44,02,APRIL,4,"29,30",4402
4402,44,02,MAY,5,"28,29",4402
4402,44,02,JUNE,6,28,4402
4402,44,02,JULY,7,1,4402
4402,44,02,AUGUST,8,"5,8,28,30",4402
4402,44,02,SEPTEMBER,9,"25,26",4402
4402,44,02,OCTOBER,10,"28,29",4402
4403,44,03,APRIL,4,"23,24",4403
4403,44,03,MAY,5,"21,22",4403
4403,44,03,JUNE,6,"24,25",4403
4403,44,03,JULY,7,"22,23",4403
4403,44,03,AUGUST,8,"23,26",4403
4403,44,03,OCTOBER,10,"7,10",4403
4403,44,03,NOVEMBER,11,"4,8",4403
4404,44,04,APRIL,4,"19,22",4404
4404,44,04,MAY,5,"23,24",4404
4404,44,04,JUNE,6,"26,27",4404
4404,44,04,JULY,7,"26,29",4404
4404,44,04,SEPTEMBER,9,"9,12",4404
4404,44,04,OCTOBER,10,"11,15",4404
4404,44,04,NOVEMBER,11,"14,15",4404
4405,44,05,APRIL,4,"17,18",4405
4405,44,05,MAY,5,"15,16",4405
4405,44,05,JUNE,6,"3,10",4405
4405,44,05,JULY,7,"12,15",4405
4405,44,05,AUGUST,8,"19,20",4405
4405,44,05,SEPTEMBER,9,"23,24",4405
4405,44,05,OCTOBER,10,"24,25",4405
4406,44,06,APRIL,4,"14,15",4406
4406,44,06,MAY,5,"17,18",4406
4406,44,06,JUNE,6,"20,21",4406
4406,44,06,JULY,7,"24,25",4406
4406,44,06,AUGUST,8,"21,22",4406
4406,44,06,SEPTEMBER,9,"19,20",4406
4406,44,06,OCTOBER,10,"22,23",4406
4407,44,07,APRIL,4,"9,10",4407
4407,44,07,MAY,5,"8,14",4407
4407,44,07,JUNE,6,"11,12",4407
4407,44,07,JULY,7,"9,10",4407
4407,44,07,AUGUST,8,"13,14",4407
4407,44,07,SEPTEMBER,9,"10,11",4407
4407,44,07,OCTOBER,10,"8,9",4407
4407,44,07,NOVEMBER,11,"12,13",4407
4408,44,08,APRIL,4,"1,8",4408
4408,44,08,MAY,5,"10,13",4408
4408,44,08,JUNE,6,"17,18",4408
4408,44,08,JULY,7,"18,19",4408
4408,44,08,AUGUST,8,"15,16",4408
4408,44,08,SEPTEMBER,9,"17,18",4408
4408,44,08,OCTOBER,10,"16,17",4408
4408,44,08,NOVEMBER,11,"20,21",4408
4409,44,09,APRIL,4,"11,12",4409
4409,44,09,MAY,5,"6,9",4409
4409,44,09,JUNE,6,"13,14",4409
4409,44,09,JULY,7,"16,17",4409
4409,44,09,AUGUST,8,"9,12",4409
4409,44,09,SEPTEMBER,9,"13,16",4409
4409,44,09,OCTOBER,10,"18,21",4409
4409,44,09,NOVEMBER,11,"18,19",4409
4410,44,10,APRIL,4,"4,5",4410
4410,44,10,MAY,5,"2,3",4410
4410,44,10,JUNE,6,"6,7",4410
4410,44,10,JULY,7,5,4410
4410,44,10,AUGUST,8,"1,2",4410
4410,44,10,SEPTEMBER,9,"5,6",4410
4410,44,10,OCTOBER,10,"3,4",4410
4410,44,10,NOVEMBER,11,"1,7",4410
4411,44,11,APRIL,4,"2,3",4411
4411,44,11,MAY,5,"1,7",4411
4411,44,11,JUNE,6,"4,5",4411
4411,44,11,JULY,7,"2,3",4411
4411,44,11,AUGUST,8,"6,7",4411
4411,44,11,SEPTEMBER,9,"3,4",4411
4411,44,11,OCTOBER,10,"1,2",4411
4411,44,11,NOVEMBER,11,"5,6",4411
4501,45,01,APRIL,4,"1,2",4501
4501,45,01,JUNE,6,"13,14",4501
4501,45,01,AUGUST,8,"28,29",4501
4501,45,01,NOVEMBER,11,"13,14",4501
4502,45,02,APRIL,4,"3,4",4502
4502,45,02,JUNE,6,"17,18",4502
4502,45,02,AUGUST,8,30,4502
4502,45,02,SEPTEMBER,9,3,4502
4502,45,02,NOVEMBER,11,"15,18",4502
4503,45,03,APRIL,4,"5,8",4503
4503,45,03,JUNE,6,"20,21",4503
4503,45,03,SEPTEMBER,9,"4,5",4503
4504,45,04,APRIL,4,"9,10",4504
4504,45,04,JUNE,6,"24,25",4504
4504,45,04,SEPTEMBER,9,"6,9",4504
4505,45,05,APRIL,4,"11,12",4505
4505,45,05,JUNE,6,"26,27",4505
4505,45,05,SEPTEMBER,9,"10,11",4505
4506,45,06,APRIL,4,"15,16",4506
4506,45,06,JUNE,6,28,4506
4506,45,06,JULY,7,1,4506
4506,45,06,SEPTEMBER,9,"12,13",4506
4507,45,07,APRIL,4,"17,18",4507
4507,45,07,JULY,7,"2,3",4507
4507,45,07,SEPTEMBER,9,"16,17",4507
4508,45,08,APRIL,4,"19,22",4508
4508,45,08,JULY,7,"5,8",4508
4508,45,08,SEPTEMBER,9,"18,19",4508
4509,45,09,APRIL,4,"23,24",4509
4509,45,09,JULY,7,"9,10",4509
4509,45,09,SEPTEMBER,9,"20,23",4509
4510,45,10,APRIL,4,"25,26",4510
4510,45,10,JULY,7,"11,12",4510
4510,45,10,SEPTEMBER,9,"24,25",4510
4511,45,11,APRIL,4,"29,30",4511
4511,45,11,JULY,7,"15,16",4511
4511,45,11,SEPTEMBER,9,"26,27",4511
4512,45,12,MAY,5,"1,2",4512
4512,45,12,JULY,7,"17,18",4512
4512,45,12,SEPTEMBER,9,30,4512
4512,45,12,OCTOBER,10,1,4512
4513,45,13,MAY,5,"3,6",4513
4513,45,13,JULY,7,"19,22",4513
4513,45,13,OCTOBER,10,"2,3",4513
4513,45,13,NOVEMBER,11,"19,20",4513
4514,45,14,MAY,5,"7,8",4514
4514,45,14,JULY,7,"23,24",4514
4514,45,14,OCTOBER,10,"4,7",4514
4514,45,14,NOVEMBER,11,"21,22",4514
4515,45,15,MAY,5,"9,10",4515
4515,45,15,JULY,7,"25,26",4515
4515,45,15,OCTOBER,10,"8,9",4515
4516,45,16,MAY,5,"13,14",4516
4516,45,16,JULY,7,"29,30",4516
